,Age,BusinessTravel,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
1042,44,0,981,5,3,1,1471,3,1,90,2,1,3,3162.0,7973,3.0,14,3.0,4,80,0,7.0,5,3,5.0,2.0,0.0,3.0,0
1043,53,2,447,2,3,1,1472,4,1,39,4,4,2,16581.0,19764,4.0,12,3.0,2,80,0,28.5,2,2,9.0,8.0,7.5,8.0,0
1044,49,2,1495,5,4,1,1473,1,1,96,3,2,3,6651.0,21534,2.0,14,3.0,2,80,1,20.0,0,2,3.0,2.0,1.0,2.0,0
1045,40,2,896,2,3,1,1474,3,1,68,3,1,3,2345.0,8045,2.0,14,3.0,3,80,1,8.0,3,4,3.0,1.0,1.0,2.0,0
1046,44,2,1467,20,3,1,1475,4,1,49,3,1,2,3420.0,21158,1.0,13,3.0,3,80,0,6.0,3,2,5.0,2.0,1.0,3.0,0
1047,33,1,430,7,3,1,1477,4,1,54,3,2,1,4373.0,17456,0.0,14,3.0,1,80,2,5.0,2,3,4.0,3.0,0.0,3.0,0
1048,34,2,1326,3,3,1,1478,4,1,81,1,2,1,4759.0,15891,3.0,18,3.0,4,80,0,15.0,2,3,13.0,9.0,3.0,12.0,0
1049,30,2,1358,16,1,1,1479,4,1,96,3,2,3,5301.0,2939,8.0,15,3.0,3,80,2,4.0,2,2,2.0,1.0,2.0,2.0,0
1050,42,1,748,9,2,1,1480,1,0,74,3,1,4,3673.0,16458,1.0,13,3.0,3,80,0,12.0,3,3,12.0,9.0,5.0,8.0,0
1051,44,1,383,1,5,1,1481,1,0,79,3,2,3,4768.0,9282,7.0,12,3.0,3,80,1,11.0,4,2,1.0,0.0,0.0,0.0,0
1052,30,0,990,7,3,1,1482,3,1,64,3,1,3,1274.0,7152,1.0,13,3.0,2,80,2,1.0,2,2,1.0,0.0,0.0,0.0,0
1053,57,2,405,1,2,1,1483,2,1,93,4,2,3,4900.0,2721,0.0,24,3.0,1,80,1,13.0,2,2,12.0,9.0,2.0,8.0,0
1054,49,2,1490,7,4,1,1484,3,1,35,3,3,2,10466.0,20948,3.0,14,3.0,2,80,2,28.5,3,3,8.0,7.0,0.0,7.0,0
1055,34,1,829,15,3,1,1485,2,1,71,3,4,1,16581.0,11929,7.0,14,3.0,4,80,2,16.0,3,2,14.0,8.0,6.0,9.0,0
1056,28,1,1496,1,3,1,1486,1,1,92,3,1,3,2909.0,15747,3.0,15,3.0,4,80,1,5.0,3,4,3.0,2.0,1.0,2.0,1
1057,29,1,115,13,3,1,1487,1,0,51,3,2,2,5765.0,17485,5.0,11,3.0,1,80,0,7.0,4,1,5.0,3.0,0.0,0.0,1
1058,34,2,790,24,4,1,1489,1,0,40,2,2,2,4599.0,7815,0.0,23,3.0,3,80,0,16.0,2,4,15.0,9.0,7.5,10.0,1
1059,35,2,660,7,1,1,1492,4,1,76,3,1,3,2404.0,16192,1.0,13,3.0,1,80,1,1.0,3,3,1.0,0.0,0.0,0.0,0
1060,24,1,381,9,3,1,1494,2,1,89,3,1,1,3172.0,16998,2.0,11,3.0,3,80,0,4.0,2,2,0.0,0.0,0.0,0.0,1
1061,24,0,830,13,2,1,1495,4,0,78,3,1,2,2033.0,7103,1.0,13,3.0,3,80,1,1.0,2,3,1.0,0.0,0.0,0.0,0
1062,44,1,1193,2,1,1,1496,2,1,86,3,3,3,10209.0,19719,5.0,18,3.0,2,80,0,16.0,2,2,2.0,2.0,2.0,2.0,0
1063,29,2,1246,19,3,1,1497,3,1,77,2,2,3,8620.0,23757,1.0,14,3.0,3,80,2,10.0,3,3,10.0,7.0,0.0,4.0,0
1064,30,2,330,1,3,1,1499,3,1,46,3,1,3,2064.0,15428,0.0,21,3.0,1,80,1,6.0,3,4,5.0,3.0,1.0,3.0,0
1065,55,2,1229,4,4,1,1501,4,1,30,3,2,3,4035.0,16143,0.0,16,3.0,2,80,0,4.0,2,3,3.0,2.0,1.0,2.0,0
1066,33,2,1099,4,4,1,1502,1,0,82,2,1,2,3838.0,8192,8.0,11,3.0,4,80,0,8.0,5,3,5.0,4.0,0.0,2.0,0
1067,47,2,571,14,3,1,1503,3,0,78,3,2,3,4591.0,24200,3.0,17,3.0,3,80,1,11.0,4,2,5.0,4.0,1.0,2.0,0
1068,28,1,289,2,2,1,1504,3,1,38,2,1,1,2561.0,5355,7.0,11,3.0,3,80,0,8.0,2,2,0.0,0.0,0.0,0.0,1
1069,28,2,1423,1,3,1,1506,1,1,72,2,1,3,1563.0,12530,1.0,14,3.0,4,80,1,1.0,2,1,1.0,0.0,0.0,0.0,0
1070,28,1,467,7,3,1,1507,3,1,55,3,2,1,4898.0,11827,0.0,14,3.0,4,80,0,5.0,5,3,4.0,2.0,1.0,3.0,0
1071,49,2,271,3,2,1,1509,3,0,43,2,2,1,4789.0,23070,4.0,25,3.0,1,80,1,10.0,3,3,3.0,2.0,1.0,2.0,0
1072,29,1,410,2,1,1,1513,4,0,97,3,1,2,3180.0,4668,0.0,13,3.0,3,80,3,4.0,3,3,3.0,2.0,0.0,2.0,0
1073,28,2,1083,29,1,1,1514,3,1,96,1,2,2,6549.0,3173,1.0,14,3.0,2,80,2,8.0,2,2,8.0,6.0,1.0,7.0,0
1074,33,2,516,8,5,1,1515,4,1,69,3,2,3,6388.0,22049,2.0,17,3.0,1,80,0,14.0,6,3,0.0,0.0,0.0,0.0,0
1075,32,2,495,10,3,1,1516,3,1,64,3,3,4,11244.0,21072,2.0,25,3.0,2,80,0,10.0,5,4,5.0,2.0,0.0,0.0,0
1076,54,1,1050,11,4,1,1520,2,0,87,3,4,4,16032.0,24456,3.0,20,3.0,1,80,1,26.0,2,3,14.0,9.0,1.0,12.0,0
1077,29,2,224,1,4,1,1522,1,1,100,2,1,1,2362.0,7568,6.0,13,3.0,3,80,0,11.0,2,1,9.0,7.0,0.0,7.0,1
1078,44,2,136,28,3,1,1523,4,1,32,3,4,1,16328.0,22074,3.0,13,3.0,3,80,1,24.0,1,4,18.0,6.0,7.5,14.5,0
1079,39,2,1089,6,3,1,1525,2,0,32,3,3,2,8376.0,9150,4.0,18,3.0,4,80,0,9.0,3,3,2.0,0.0,2.0,2.0,0
1080,46,2,228,3,3,1,1527,3,0,51,3,4,2,16581.0,11380,8.0,12,3.0,4,80,1,23.0,2,4,13.0,12.0,5.0,1.0,0
1081,35,2,1029,16,3,1,1529,4,0,91,2,3,2,8606.0,21195,1.0,19,3.0,4,80,0,11.0,3,1,11.0,8.0,3.0,3.0,0
1082,23,2,507,20,1,1,1533,1,1,97,3,2,3,2272.0,24812,0.0,14,3.0,2,80,0,5.0,2,3,4.0,3.0,1.0,2.0,0
1083,40,2,676,9,4,1,1534,4,1,86,3,1,1,2018.0,21831,3.0,14,3.0,2,80,0,15.0,3,1,5.0,4.0,1.0,0.0,1
1084,34,2,971,1,3,1,1535,4,1,64,2,3,3,7083.0,12288,1.0,14,3.0,4,80,0,10.0,3,3,10.0,9.0,7.5,6.0,0
1085,31,1,561,3,3,1,1537,4,0,33,3,1,3,4084.0,4156,1.0,12,3.0,1,80,0,7.0,2,1,7.0,2.0,7.0,7.0,1
1086,50,1,333,22,5,1,1539,3,1,88,1,4,4,14411.0,24450,1.0,13,3.0,4,80,0,28.5,2,3,18.0,6.0,7.5,9.0,0
1087,34,2,1440,7,2,1,1541,2,1,55,3,1,3,2308.0,4944,0.0,25,3.0,2,80,1,12.0,4,3,11.0,10.0,5.0,7.0,0
1088,42,2,1210,2,3,1,1542,3,1,68,2,1,2,4841.0,24052,4.0,14,3.0,2,80,1,4.0,3,3,1.0,0.0,0.0,0.0,0
1089,37,2,674,13,3,1,1543,1,1,47,3,2,4,4285.0,3031,1.0,17,3.0,1,80,0,10.0,2,3,10.0,8.0,3.0,7.0,0
1090,29,2,441,8,1,1,1544,3,0,39,1,2,1,9715.0,7288,3.0,13,3.0,3,80,1,9.0,3,3,7.0,7.0,0.0,7.0,0
1091,33,2,575,25,3,1,1545,4,1,44,2,2,2,4320.0,24152,1.0,13,3.0,4,80,0,5.0,2,3,5.0,3.0,0.0,2.0,0
1092,45,2,950,28,3,1,1546,4,1,97,3,1,4,2132.0,4585,4.0,20,3.0,4,80,1,8.0,3,3,5.0,4.0,0.0,3.0,0
1093,42,1,288,2,3,1,1547,4,1,40,3,3,4,10124.0,18611,2.0,14,3.0,3,80,1,24.0,3,1,18.0,8.0,7.5,9.0,0
1094,40,2,1342,9,2,1,1548,1,1,47,3,2,1,5473.0,19345,0.0,12,3.0,4,80,0,9.0,5,4,8.0,4.0,7.0,1.0,0
1095,33,2,589,28,4,1,1549,2,1,79,3,2,3,5207.0,22949,1.0,12,3.0,2,80,1,15.0,3,3,15.0,14.0,5.0,7.0,0
1096,40,2,898,6,2,1,1550,3,1,38,3,4,4,16437.0,17381,1.0,21,3.0,4,80,0,21.0,2,3,18.0,7.0,7.0,7.0,0
1097,24,2,350,21,2,1,1551,3,1,57,2,1,1,2296.0,10036,0.0,14,3.0,2,80,3,2.0,3,3,1.0,1.0,0.0,0.0,0
1098,40,0,1142,8,2,1,1552,4,1,72,3,2,4,4069.0,8841,3.0,18,3.0,3,80,0,8.0,2,3,2.0,2.0,2.0,2.0,0
1099,45,2,538,1,4,1,1553,1,1,66,3,3,2,7441.0,20933,1.0,12,3.0,1,80,3,10.0,4,3,10.0,8.0,7.0,7.0,0
1100,35,2,1402,28,4,1,1554,2,0,98,2,1,3,2430.0,26204,0.0,23,3.0,1,80,2,6.0,5,3,5.0,3.0,4.0,2.0,0
1101,32,2,824,5,2,1,1555,4,0,67,2,2,2,5878.0,15624,3.0,12,3.0,1,80,1,12.0,2,3,7.0,1.0,2.0,5.0,0
1102,36,2,1157,2,4,1,1556,3,1,70,3,1,4,2644.0,17001,3.0,21,3.0,4,80,0,7.0,3,2,3.0,2.0,1.0,2.0,0
1103,48,2,492,16,4,1,1557,3,0,96,3,2,3,6439.0,13693,8.0,14,3.0,3,80,1,18.0,2,3,8.0,7.0,7.0,7.0,0
1104,29,2,598,9,3,1,1558,3,1,91,4,1,3,2451.0,22376,6.0,18,3.0,1,80,2,5.0,2,2,1.0,0.0,0.0,0.0,0
1105,33,2,1242,8,4,1,1560,1,1,46,3,2,1,6392.0,10589,2.0,13,3.0,4,80,1,8.0,6,1,2.0,2.0,2.0,2.0,0
1106,30,2,740,1,3,1,1562,2,1,64,2,2,1,9714.0,5323,1.0,11,3.0,4,80,1,10.0,4,3,10.0,8.0,6.0,7.0,1
1107,38,1,888,10,4,1,1563,3,1,71,3,2,3,6077.0,14814,3.0,11,3.0,3,80,0,10.0,2,3,6.0,3.0,1.0,2.0,0
1108,35,2,992,1,3,1,1564,4,1,68,2,1,1,2450.0,21731,1.0,19,3.0,2,80,0,3.0,3,3,3.0,0.0,1.0,2.0,0
1109,30,2,1288,29,4,1,1568,3,1,33,3,3,2,9250.0,17799,3.0,12,3.0,2,80,1,9.0,3,3,4.0,2.0,1.0,3.0,0
1110,35,2,104,2,3,1,1569,1,0,69,3,1,1,2074.0,26619,1.0,12,3.0,4,80,1,1.0,2,3,1.0,0.0,0.0,0.0,1
1111,53,2,607,2,5,1,1572,3,0,78,2,3,4,10169.0,14618,0.0,16,3.0,2,80,1,28.5,4,3,18.0,7.0,1.0,9.0,1
1112,38,2,903,2,3,1,1573,3,1,81,3,2,2,4855.0,7653,4.0,11,3.0,1,80,2,7.0,2,3,5.0,2.0,1.0,4.0,1
1113,32,0,1200,1,4,1,1574,4,1,62,3,2,1,4087.0,25174,4.0,14,3.0,2,80,1,9.0,3,2,6.0,5.0,1.0,2.0,0
1114,48,2,1108,15,4,1,1576,3,0,65,3,1,1,2367.0,16530,8.0,12,3.0,4,80,1,10.0,3,2,8.0,2.0,7.0,6.0,0
1115,34,2,479,7,4,1,1577,1,1,35,3,1,4,2972.0,22061,1.0,13,3.0,3,80,0,1.0,4,1,1.0,0.0,0.0,0.0,0
1116,55,2,685,26,5,1,1578,3,1,60,2,5,4,16581.0,23037,1.0,21,3.0,3,80,1,28.5,3,3,18.0,6.0,2.0,13.0,0
1117,34,2,1351,1,4,1,1580,2,1,45,3,2,4,5484.0,13008,8.5,17,3.0,2,80,1,9.0,3,2,2.0,2.0,2.0,1.0,0
1118,26,2,474,3,3,1,1581,1,0,89,3,1,4,2061.0,11133,1.0,21,3.0,1,80,0,1.0,5,3,1.0,0.0,0.0,0.0,0
1119,38,2,1245,14,3,1,1582,3,1,80,3,2,2,9924.0,12355,0.0,11,3.0,4,80,1,10.0,3,3,9.0,8.0,7.0,7.0,0
1120,38,2,437,16,3,1,1583,2,0,90,3,2,2,4198.0,16379,2.0,12,3.0,2,80,0,8.0,5,4,3.0,2.0,1.0,2.0,0
1121,36,2,884,1,4,1,1585,2,0,73,3,2,3,6815.0,21447,6.0,13,3.0,1,80,0,15.0,5,3,1.0,0.0,0.0,0.0,0
1122,29,2,1370,3,1,1,1586,2,1,87,3,1,1,4723.0,16213,1.0,18,3.0,4,80,0,10.0,3,3,10.0,9.0,1.0,5.0,0
1123,35,2,670,10,4,1,1587,1,0,51,3,2,3,6142.0,4223,3.0,16,3.0,3,80,0,10.0,4,3,5.0,2.0,0.0,4.0,0
1124,39,2,1462,6,3,1,1588,4,1,38,4,3,3,8237.0,4658,2.0,11,3.0,1,80,1,11.0,3,3,7.0,6.0,7.0,6.0,0
1125,29,1,995,2,1,1,1590,1,1,87,3,2,4,8853.0,24483,1.0,19,3.0,4,80,1,6.0,0,4,6.0,4.0,1.0,3.0,0
1126,50,2,264,9,3,1,1591,3,1,59,3,5,3,16581.0,19519,4.0,16,3.0,3,80,1,27.0,2,3,1.0,0.0,0.0,0.0,0
1127,23,2,977,10,3,1,1592,4,1,45,4,1,3,2073.0,12826,2.0,16,3.0,4,80,1,4.0,2,3,2.0,2.0,2.0,2.0,0
1128,36,1,1302,6,4,1,1594,1,1,80,4,2,1,5562.0,19711,3.0,13,3.0,4,80,1,9.0,3,3,3.0,2.0,0.0,2.0,0
1129,42,2,1059,9,2,1,1595,4,1,93,2,5,4,16581.0,26362,8.0,22,3.0,4,80,0,24.0,2,3,1.0,0.0,0.0,1.0,0
1130,35,2,750,28,3,1,1596,2,1,46,4,2,3,3407.0,25348,1.0,17,3.0,4,80,2,10.0,3,2,10.0,9.0,6.0,8.0,0
1131,34,1,653,10,4,1,1597,4,1,92,2,2,3,5063.0,15332,1.0,14,3.0,2,80,1,8.0,3,2,8.0,2.0,7.0,7.0,0
1132,40,2,118,14,2,1,1598,4,0,84,3,2,1,4639.0,11262,1.0,15,3.0,3,80,1,5.0,2,3,5.0,4.0,1.0,2.0,0
1133,43,2,990,27,3,1,1599,4,1,87,4,1,2,4876.0,5855,5.0,12,3.0,3,80,1,8.0,0,3,6.0,4.0,0.0,2.0,0
1134,35,2,1349,7,2,1,1601,3,1,63,2,1,4,2690.0,7713,1.0,18,3.0,4,80,1,1.0,5,2,1.0,0.0,0.0,1.0,0
1135,46,2,563,1,4,1,1602,4,1,56,4,4,1,16581.0,3156,1.0,15,3.0,2,80,0,27.0,5,1,18.0,0.0,0.0,12.0,0
1136,28,2,329,24,3,1,1604,3,1,51,3,1,2,2408.0,7324,1.0,17,3.0,3,80,3,1.0,3,3,1.0,1.0,0.0,0.0,1
1137,22,0,457,26,2,1,1605,2,0,85,2,1,3,2814.0,10293,1.0,14,3.0,2,80,0,4.0,2,2,4.0,2.0,1.0,3.0,0
1138,50,1,1234,20,5,1,1606,2,1,41,3,4,3,11245.0,20689,2.0,15,3.0,3,80,1,28.5,3,3,18.0,8.0,7.5,13.0,0
1139,32,2,634,5,4,1,1607,2,0,35,4,1,4,3312.0,18783,3.0,17,3.0,4,80,2,6.0,3,3,3.0,2.0,0.0,2.0,0
1140,44,2,1313,7,3,1,1608,2,0,31,3,5,4,16581.0,3549,0.0,14,3.0,4,80,1,23.0,4,2,18.0,7.0,1.0,10.0,0
1141,30,2,241,7,3,1,1609,2,1,48,2,1,2,2141.0,5348,1.0,12,3.0,2,80,1,6.0,3,2,6.0,4.0,1.0,1.0,0
1142,45,2,1015,5,5,1,1611,3,0,50,1,2,1,5769.0,23447,1.0,14,3.0,1,80,0,10.0,3,3,10.0,7.0,1.0,4.0,0
1143,45,0,336,26,3,1,1612,1,1,52,2,2,1,4385.0,24162,1.0,15,3.0,1,80,1,10.0,2,3,10.0,7.0,4.0,5.0,0
1144,31,1,715,2,4,1,1613,4,1,54,3,2,1,5332.0,21602,7.0,13,3.0,4,80,0,10.0,3,3,5.0,2.0,0.0,3.0,0
1145,36,2,559,12,4,1,1614,3,0,76,3,2,3,4663.0,12421,8.5,12,3.0,2,80,2,7.0,2,3,3.0,2.0,1.0,1.0,0
1146,34,1,426,10,4,1,1615,3,1,42,4,2,4,4724.0,17000,1.0,13,3.0,1,80,1,9.0,3,3,9.0,7.0,7.0,2.0,0
1147,49,2,722,25,4,1,1617,3,0,84,3,1,1,3211.0,22102,1.0,14,3.0,4,80,1,10.0,3,2,9.0,6.0,1.0,4.0,0
1148,39,2,1387,10,5,1,1618,2,1,76,3,2,1,5377.0,3835,2.0,13,3.0,4,80,3,10.0,3,3,7.0,7.0,7.0,7.0,0
1149,27,2,1302,19,3,1,1619,4,1,67,2,1,1,4066.0,16290,1.0,11,3.0,1,80,2,7.0,3,3,7.0,7.0,0.0,7.0,0
1150,35,2,819,18,5,1,1621,2,1,48,4,2,1,5208.0,26312,1.0,11,3.0,4,80,0,16.0,2,3,16.0,14.5,1.0,10.0,0
1151,28,2,580,27,3,1,1622,2,0,39,1,2,1,4877.0,20460,0.0,21,3.0,2,80,1,6.0,5,2,5.0,3.0,0.0,0.0,0
1152,21,2,546,5,1,1,1623,3,1,97,3,1,4,3117.0,26009,1.0,18,3.0,3,80,0,3.0,2,3,2.0,2.0,2.0,2.0,0
1153,18,1,544,3,2,1,1624,2,0,70,3,1,4,1569.0,18420,1.0,12,3.0,3,80,0,0.0,2,4,0.0,0.0,0.0,0.0,1
1154,47,2,1176,26,4,1,1625,4,0,98,3,5,3,16581.0,5220,3.0,11,3.0,3,80,1,27.0,2,3,5.0,2.0,1.0,0.0,0
1155,39,2,170,3,2,1,1627,3,1,76,2,2,3,3069.0,10302,0.0,15,3.0,4,80,1,11.0,3,3,10.0,8.0,0.0,7.0,0
1156,40,2,884,15,3,1,1628,1,0,80,2,3,3,10435.0,25800,1.0,13,3.0,4,80,2,18.0,2,3,18.0,14.5,7.5,12.0,0
1157,35,0,208,8,4,1,1630,3,0,52,3,2,3,4148.0,12250,1.0,12,3.0,4,80,1,15.0,5,3,14.0,11.0,2.0,9.0,0
1158,37,2,671,19,3,1,1631,3,1,85,3,2,3,5768.0,26493,3.0,17,3.0,1,80,3,9.0,2,2,4.0,3.0,0.0,2.0,0
1159,39,1,711,4,3,1,1633,1,0,81,3,2,3,5042.0,3140,0.0,13,3.0,4,80,0,10.0,2,1,9.0,2.0,3.0,8.0,0
1160,45,2,1329,2,2,1,1635,4,0,59,2,2,4,5770.0,5388,1.0,19,3.0,1,80,2,10.0,3,3,10.0,7.0,3.0,9.0,0
1161,38,2,397,2,2,1,1638,4,0,54,2,3,3,7756.0,14199,3.0,19,3.0,4,80,1,10.0,6,4,5.0,4.0,0.0,2.0,0
1162,35,2,737,10,3,1,1639,4,1,55,2,3,1,10306.0,21530,8.5,17,3.0,3,80,0,15.0,3,3,13.0,12.0,6.0,0.0,1
1163,37,2,1470,10,3,1,1640,2,0,71,3,1,2,3936.0,9953,1.0,11,3.0,1,80,1,8.0,2,1,8.0,4.0,7.0,7.0,0
1164,40,2,448,16,3,1,1641,3,0,84,3,3,4,7945.0,19948,6.0,15,3.0,4,80,0,18.0,2,2,4.0,2.0,3.0,3.0,0
1165,44,1,602,1,5,1,1642,1,1,37,3,2,4,5743.0,10503,4.0,11,3.0,3,80,0,14.0,3,3,10.0,7.0,0.0,2.0,0
1166,48,1,365,4,5,1,1644,3,1,89,2,4,4,15202.0,5602,2.0,25,3.0,2,80,1,23.0,3,3,2.0,2.0,2.0,2.0,0
1167,35,2,763,15,2,1,1645,1,1,59,1,2,4,5440.0,22098,6.0,14,3.0,4,80,2,7.0,2,2,2.0,2.0,2.0,2.0,1
1168,24,1,567,2,1,1,1646,1,0,32,3,1,4,3760.0,17218,1.0,13,3.0,3,80,0,6.0,2,3,6.0,3.0,1.0,3.0,0
1169,27,2,486,8,3,1,1647,2,0,86,4,1,3,3517.0,22490,7.0,17,3.0,1,80,0,5.0,0,3,3.0,2.0,0.0,2.0,0
1170,27,1,591,2,3,1,1648,4,1,87,3,1,4,2580.0,6297,2.0,13,3.0,3,80,0,6.0,0,2,4.0,2.0,1.0,2.0,0
1171,40,2,1329,7,3,1,1649,1,1,73,3,1,1,2166.0,3339,3.0,14,3.0,2,80,0,10.0,3,1,4.0,2.0,0.0,3.0,1
1172,29,2,469,10,3,1,1650,3,1,42,2,2,3,5869.0,23413,8.5,11,3.0,3,80,0,8.0,2,3,5.0,2.0,1.0,4.0,0
1173,36,2,711,5,4,1,1651,2,0,42,3,3,1,8008.0,22792,4.0,12,3.0,3,80,2,9.0,6,3,3.0,2.0,0.0,2.0,0
1174,25,1,772,2,1,1,1653,4,1,77,4,2,3,5206.0,4973,1.0,17,3.0,3,80,2,7.0,6,3,7.0,7.0,0.0,7.0,0
1175,39,2,492,12,3,1,1654,4,1,66,3,2,2,5295.0,7693,4.0,21,3.0,3,80,0,7.0,3,3,5.0,4.0,1.0,0.0,0
1176,49,2,301,22,4,1,1655,1,0,72,3,4,2,16413.0,3498,3.0,16,3.0,2,80,2,27.0,2,3,4.0,2.0,1.0,2.0,0
1177,50,2,813,17,5,1,1656,4,0,50,2,3,1,13269.0,21981,5.0,15,3.0,3,80,3,19.0,3,3,14.0,11.0,1.0,11.0,0
1178,20,2,1141,2,3,1,1657,3,0,31,3,1,3,2783.0,13251,1.0,19,3.0,1,80,0,2.0,3,3,2.0,2.0,2.0,2.0,0
1179,34,2,1130,3,3,1,1658,4,0,66,3,2,2,5433.0,19332,1.0,12,3.0,3,80,1,11.0,2,3,11.0,8.0,7.0,9.0,0
1180,36,2,311,7,3,1,1659,1,1,77,3,1,2,2013.0,10950,2.0,11,3.0,3,80,0,15.0,4,3,4.0,3.0,1.0,3.0,0
1181,49,2,465,6,1,1,1661,3,0,41,2,4,3,13966.0,11652,2.0,19,3.0,2,80,1,28.5,3,3,15.0,11.0,2.0,12.0,0
1182,36,0,894,1,4,1,1662,4,0,33,2,2,3,4374.0,15411,0.0,15,3.0,3,80,0,4.0,6,3,3.0,2.0,1.0,2.0,0
1183,36,2,1040,3,2,1,1664,4,1,79,4,2,1,6842.0,26308,6.0,20,3.0,1,80,1,13.0,3,3,5.0,4.0,0.0,4.0,0
1184,54,2,584,22,5,1,1665,2,0,91,3,4,3,16581.0,18685,3.0,25,3.0,3,80,1,28.5,6,3,10.0,8.0,4.0,7.0,0
1185,43,2,1291,15,2,1,1666,3,1,65,2,4,3,16581.0,3525,1.0,24,3.0,1,80,1,14.0,3,3,14.0,10.0,6.0,11.0,0
1186,35,1,880,12,4,1,1667,4,1,36,3,2,4,4581.0,10414,3.0,24,3.0,1,80,0,13.0,2,4,11.0,9.0,6.0,7.0,1
1187,38,1,1189,1,3,1,1668,4,1,90,3,2,4,4735.0,9867,7.0,15,3.0,4,80,2,19.0,4,4,13.0,11.0,2.0,9.0,0
1188,29,2,991,5,3,1,1669,1,1,43,2,2,2,4187.0,3356,1.0,13,3.0,2,80,1,10.0,3,2,10.0,0.0,0.0,9.0,0
1189,33,2,392,2,4,1,1670,4,1,93,3,2,4,5505.0,3921,1.0,14,3.0,3,80,2,6.0,5,3,6.0,2.0,0.0,4.0,0
1190,32,2,977,2,3,1,1671,4,1,45,3,2,2,5470.0,25518,0.0,13,3.0,3,80,2,10.0,4,2,9.0,5.0,1.0,6.0,0
1191,31,2,1112,5,4,1,1673,1,0,67,3,2,4,5476.0,22589,1.0,11,3.0,1,80,2,10.0,2,3,10.0,0.0,0.0,2.0,0
1192,49,2,464,16,3,1,1674,4,0,74,3,1,1,2587.0,24941,4.0,16,3.0,2,80,1,17.0,2,2,2.0,2.0,2.0,2.0,0
1193,38,1,148,2,3,1,1675,4,0,42,2,1,2,2440.0,23826,1.0,22,3.0,2,80,0,4.0,3,3,4.0,3.0,3.0,3.0,0
1194,47,2,1225,2,4,1,1676,2,0,47,4,4,2,15972.0,21086,6.0,14,3.0,3,80,3,28.5,2,3,3.0,2.0,1.0,2.0,0
1195,49,2,809,1,3,1,1677,3,1,36,3,4,3,15379.0,22384,4.0,14,3.0,1,80,0,23.0,2,3,8.0,7.0,0.0,0.0,0
1196,41,2,1206,23,2,1,1678,4,1,80,3,3,3,7082.0,11591,3.0,16,3.0,4,80,0,21.0,2,3,2.0,0.0,0.0,2.0,0
1197,20,2,727,9,1,1,1680,4,1,54,3,1,1,2728.0,21082,1.0,11,3.0,1,80,0,2.0,3,3,2.0,2.0,0.0,2.0,0
1198,33,0,530,16,3,1,1681,3,0,36,3,2,4,5368.0,16130,1.0,25,3.0,3,80,1,7.0,2,3,6.0,5.0,1.0,2.0,0
1199,36,2,1351,26,4,1,1682,1,1,80,3,2,3,5347.0,7419,6.0,14,3.0,2,80,2,10.0,2,2,3.0,2.0,0.0,2.0,0
1200,44,2,528,1,3,1,1683,3,0,44,3,1,4,3195.0,4167,4.0,18,3.0,1,80,3,8.0,2,3,2.0,2.0,2.0,2.0,0
1201,23,2,1320,8,1,1,1684,4,1,93,2,1,3,3989.0,20586,1.0,11,3.0,1,80,0,5.0,2,3,5.0,4.0,1.0,2.0,1
1202,38,2,1495,4,2,1,1687,4,0,87,3,1,3,3306.0,26176,7.0,19,3.0,4,80,1,7.0,5,2,0.0,0.0,0.0,0.0,0
1203,53,2,1395,24,4,1,1689,2,1,48,4,3,4,7005.0,3458,3.0,15,3.0,3,80,0,11.0,2,3,4.0,3.0,1.0,2.0,0
1204,48,1,708,7,2,1,1691,4,0,95,3,1,3,2655.0,11740,2.0,11,3.0,3,80,2,19.0,3,3,9.0,7.0,7.0,7.0,1
1205,32,2,1259,2,4,1,1692,4,1,95,3,1,2,1393.0,24852,1.0,12,3.0,1,80,0,1.0,2,3,1.0,0.0,0.0,0.0,1
1206,26,0,786,7,3,1,1693,4,1,76,3,1,4,2570.0,11925,1.0,20,3.0,3,80,0,7.0,5,3,7.0,7.0,5.0,7.0,0
1207,55,2,1441,22,3,1,1694,1,1,94,2,1,2,3537.0,23737,5.0,12,3.0,4,80,1,8.0,1,3,4.0,2.0,1.0,2.0,0
1208,34,2,1157,5,2,1,1696,2,1,57,2,2,4,3986.0,11912,1.0,14,3.0,3,80,1,15.0,3,4,15.0,10.0,4.0,13.0,0
1209,60,2,370,1,4,1,1697,3,1,92,1,3,4,10883.0,20467,3.0,20,3.0,3,80,1,19.0,2,4,1.0,0.0,0.0,0.0,0
1210,33,2,267,21,3,1,1698,2,1,79,4,1,2,2028.0,13637,1.0,18,3.0,4,80,3,14.0,6,3,14.0,11.0,2.0,13.0,0
1211,37,1,1278,1,4,1,1700,3,1,31,1,2,4,9525.0,7677,1.0,14,3.0,3,80,2,6.0,2,2,6.0,3.0,1.0,3.0,0
1212,34,2,678,19,3,1,1701,2,0,35,2,1,4,2929.0,20338,1.0,12,3.0,2,80,0,10.0,3,3,10.0,9.0,7.5,7.0,0
